sentence;gold;doc_id;phrase_index;gold_pattern_ud_surface;gold_subj_deprel_surface;gold_obj_deprel_surface;gold_theory_profile;gold_rule_E8;gold_rule_S1_negated;gold_rule_S1_modal;gold_rule_E7_coord;gold_rule_E6_nary_like;gold_rule_cop_like
A sexta temporada foi a primeira temporada em que os resultados médios mostram uma classificação mais alta de o que as etapas de a competição (diferente de as temporadas anteriores) e se tornou a segunda melhor classificação de a série após a temporada anterior.;[{'arg1': 'A sexta temporada', 'rel': 'foi', 'arg2': 'a primeira temporada em que os resultados médios mostram uma classificação mais alta', 'valid': True}, {'arg1': 'os resultados médios', 'rel': 'mostram', 'arg2': 'uma classificação mais alta de o que as etapas de a competição', 'valid': True}];1;90;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O American Idol foi indicado a o Programa de Competição de Realidade Excepcional de o Emmy por nove anos, mas nunca venceu.;[{'arg1': 'O American Idol', 'rel': 'foi', 'arg2': 'indicado a o Programa de Competição de Realidade Excepcional de o Emmy', 'valid': True}, {'arg1': 'O American Idol', 'rel': 'foi indicado a', 'arg2': 'o Programa de Competição de Realidade Excepcional de o Emmy', 'valid': True}];1;91;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": true, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;True;False;False;False;False
Na turnê de a 12ª temporada, um semi-finalista que venceu uma cantada também foi adicionado a a turnê.;[{'arg1': 'um semi-finalista que venceu uma cantada', 'rel': 'foi adicionado a', 'arg2': 'a turnê', 'valid': True}];1;92;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A apresentadora de talk show ganhadora de o Emmy, Ellen Degeneres substituiu Paula Abdul nessa temporada, mas saiu depois de apenas uma temporada.;[{'arg1': 'Ellen Degeneres', 'rel': 'substituiu', 'arg2': 'Paula Abdul nessa temporada', 'valid': True}, {'arg1': 'Ellen Degeneres', 'rel': 'substituiu', 'arg2': 'Paula Abdul', 'valid': True}];1;93;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em 1758, o taxonomista Linnaeus publicou em o Systema Naturae uma categorização de espécies que incluía as espécies de Canis.;[{'arg1': 'o taxonomista Linnaeus', 'rel': 'publicou em', 'arg2': 'o Systema Naturae uma categorização de espécies', 'valid': True}, {'arg1': 'o taxonomista Linnaeus', 'rel': 'publicou em o Systema Naturae', 'arg2': 'uma categorização de espécies', 'valid': True}, {'arg1': 'o taxonomista Linnaeus', 'rel': 'publicou', 'arg2': 'uma categorização de espécies que incluía as espécies de Canis', 'valid': True}];1;94;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Nos países asiáticos, como China, Coréia e Japão, os cães são vistos como protetores gentis.;[{'arg1': 'os cães', 'rel': 'são', 'arg2': 'vistos como protetores gentis', 'valid': True}, {'arg1': 'os cães', 'rel': 'são vistos como', 'arg2': 'protetores gentis', 'valid': True}];1;95;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O pai de uma ninhada é chamado de dam, e a mãe é chamada de sire.: {;[{'arg1': 'O pai de uma ninhada', 'rel': 'é', 'arg2': 'chamado de dam', 'valid': True}, {'arg1': 'O pai de uma ninhada', 'rel': 'é chamado de', 'arg2': 'dam', 'valid': True}, {'arg1': 'a mãe', 'rel': 'é', 'arg2': 'chamada de sire', 'valid': True}, {'arg1': 'a mãe', 'rel': 'é chamada de', 'arg2': 'sire', 'valid': True}];1;96;verb+obj[coord];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Cazaquistão: O primeiro portador de tocha em Almaty, onde a tocha olímpica chegou por a primeira vez em 2 de abril, foi o presidente de o Nursultan Nazarbaev de o Cazaquistão.;[{'arg1': 'a tocha olímpica', 'rel': 'chegou por', 'arg2': 'a primeira vez em 2 de abril', 'valid': True}];1;97;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Rússia Em 5 de abril, a tocha olímpica chegou a São Petersburgo, em a Rússia.;[{'arg1': 'a tocha olímpica', 'rel': 'chegou a', 'arg2': 'São Petersburgo', 'valid': True}];1;98;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em meio a a pressão de ambas as direções, o primeiro-ministro Gordon Brown recebeu a tocha de o lado de fora de a 10 Downing Street sem segurá-la ou tocá-la.;[{'arg1': 'Gordon Brown', 'rel': 'recebeu', 'arg2': 'a tocha de o lado de fora de a 10 Downing Street', 'valid': True}, {'arg1': 'o primeiro-ministro Gordon Brown', 'rel': 'recebeu', 'arg2': 'a tocha de o lado de fora de a 10 Downing Street', 'valid': True}];1;99;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em 1º de abril de 2008, o Conselho de Supervisores de São Francisco aprovou uma resolução que tratava de as questões de direitos humanos quando a tocha olímpica de Pequim chegasse a São Francisco em 9 de abril.;[{'arg1': 'uma resolução', 'rel': 'tratava de as questões de', 'arg2': 'direitos humanos', 'valid': True}];1;100;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A mídia indiana informou que o ministro de o Comércio de a Índia, Kamal Nath, cancelou uma viagem oficial a Pequim em protesto, apesar de fontes de a Nath e de a China terem negado.:;[{'arg1': 'o ministro de o Comércio de a Índia', 'rel': 'cancelou', 'arg2': 'uma viagem oficial a Pequim', 'valid': True}];1;101;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A Organização de as Nações Unidas e sua agência infantil UNICEF retiraram sua equipe, dizendo que não tinha certeza de que o evento ajudaria sua missão de aumentar a conscientização sobre as condições de as crianças e em meio a preocupações de que o revezamento fosse usado como um golpe de propaganda.;[{'arg1': 'A Organização de as Nações Unidas e sua agência infantil UNICEF', 'rel': 'retiraram', 'arg2': 'sua equipe', 'valid': True}];1;102;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": true, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;True;False;False;False;False
Em vez de ensinar pequenas partes de um grande número de assuntos, Whitehead advogou o ensino de relativamente poucos conceitos importantes que o aluno poderia vincular organicamente a muitas áreas diferentes de o conhecimento, descobrindo sua aplicação em a vida real.;[{'arg1': 'Whitehead', 'rel': 'advogou', 'arg2': 'o ensino de relativamente poucos conceitos importantes', 'valid': True}, {'arg1': 'Whitehead', 'rel': 'advogou o ensino de', 'arg2': 'relativamente poucos conceitos importantes', 'valid': True}];1;103;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": true, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;True;False;False;False
Whitehead argumentou que a realidade consiste em processos e não em objetos materiais, e que os processos são melhor definidos por suas relações com outros processos, rejeitando assim a teoria de que a realidade é fundamentalmente construída por pedaços de matéria que existem independentemente um de o outro.;[{'arg1': 'Whitehead', 'rel': 'argumentou', 'arg2': 'que a realidade consiste em processos', 'valid': True}, {'arg1': 'a realidade', 'rel': 'consiste em', 'arg2': 'processos', 'valid': True}];1;104;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": true, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;True;False;False;False;False
Alfred North Whitehead nasceu em Ramsgate, Kent, Inglaterra, em 1861.;[{'arg1': 'Alfred North Whitehead', 'rel': 'nasceu em', 'arg2': '1861', 'valid': True}];1;105;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em 1918, as responsabilidades acadêmicas de Whitehead começaram a se expandir seriamente, quando ele aceitou uma série de altos cargos administrativos dentro de o sistema de a Universidade de Londres, de os quais o Imperial College London era membro em a época.;[{'arg1': 'as responsabilidades acadêmicas de Whitehead', 'rel': 'começaram a', 'arg2': 'se expandir seriamente', 'valid': True}];1;106;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A biografia de dois volumes de Whitehead de Victor Lowe é a apresentação mais definitiva de a vida de Whitehead.;[{'arg1': 'A biografia de dois volumes de Whitehead de Victor Lowe', 'rel': 'é', 'arg2': 'a apresentação mais definitiva de a vida de Whitehead', 'valid': True}];1;107;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Embora a corrida tenha sido um fator que contribuiu para o momento de a morte de o IndyMac, a causa subjacente de a falha foi a maneira insegura e insalubre por a qual a economia foi operada.;[{'arg1': 'a causa subjacente de a falha', 'rel': 'foi', 'arg2': 'a maneira insegura e insalubre por a qual a economia foi operada', 'valid': True}];1;108;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A recessão em os EUA, iniciada em dezembro de 2007, terminou em junho de 2009, de acordo com o Bureau Nacional de Pesquisa Econômica de os EUA (NBER) e a crise financeira parece ter terminado em a mesma época.;[{'arg1': 'a crise financeira', 'rel': 'parece', 'arg2': 'ter terminado em a mesma época', 'valid': True}, {'arg1': 'A recessão em os EUA', 'rel': 'terminou em', 'arg2': 'junho de 2009', 'valid': True}];1;109;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em um discurso de junho de 2008, o presidente e CEO de o Banco de a Reserva Federal de Nova York, Timothy Geithner - que em 2009 se tornou secretário de o Tesouro de os Estados Unidos - atribuiu uma culpa significativa a o congelamento de os mercados de crédito em uma corrida às entidades de o sistema bancário paralelo, também chamado de sistema bancário paralelo.;[{'arg1': 'Timothy Geithner', 'rel': 'atribuiu', 'arg2': 'uma culpa significativa a o congelamento de os mercados de crédito', 'valid': True}];1;110;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
os títulos lastreados em hipotecas comerciais, os lastreados em ativos e os CDOs atingiram o pico em 2006 em quase US $ 2 trilhões... Em 2009, a emissão privada foi de menos de US $ 150 bilhões, e quase toda a emissão em lastro foi suportada por o Programa TALF de o Federal Reserve para ajudar os financiadores de cartões de crédito, automóveis e pequenas empresas.;[{'arg1': 'a emissão privada', 'rel': 'foi de', 'arg2': 'menos de US $ 150 bilhões', 'valid': True}, {'arg1': 'quase toda a emissão', 'rel': 'foi', 'arg2': 'suportada por o Programa TALF de o Federal Reserve', 'valid': True}, {'arg1': 'quase toda a emissão em lastro', 'rel': 'foi suportada por', 'arg2': 'o Programa TALF de o Federal Reserve', 'valid': True}];1;111;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Sassou também venceu a seguinte eleição presidencial em julho de 2009.;[{'arg1': 'Sassou', 'rel': 'venceu', 'arg2': 'a seguinte eleição presidencial', 'valid': True}, {'arg1': 'Sassou', 'rel': 'também venceu', 'arg2': 'a seguinte eleição presidencial em julho de 2009', 'valid': True}];1;112;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Na constituição russa, o primeiro ministro é em a verdade intitulado Presidente de o governo, enquanto o primeiro ministro irlandês é chamado Taoiseach (que é traduzido para inglês como primeiro ministro), e em Israel ele é Rosh HaMemshalah, que significa chefe de o governo.;[{'arg1': 'o primeiro ministro irlandês', 'rel': 'é', 'arg2': 'chamado Taoiseach', 'valid': True}, {'arg1': 'o primeiro ministro irlandês', 'rel': 'é chamado', 'arg2': 'Taoiseach', 'valid': True}, {'arg1': 'o primeiro ministro', 'rel': 'é em', 'arg2': 'a verdade intitulado Presidente de o governo', 'valid': True}];1;113;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O Exército Canadense é chefiado por o Comandante de o Exército Canadense e administrado por quatro divisões - a 2ª Divisão Canadense, a 3ª Divisão Canadense, a 4ª Divisão Canadense e a 5ª Divisão Canadense - o Sistema de Doutrina e Treinamento de o Exército Canadense e a Sede de o Exército Canadense.;[{'arg1': 'O Exército Canadense', 'rel': 'é', 'arg2': 'chefiado por o Comandante de o Exército Canadense', 'valid': True}, {'arg1': 'O Exército Canadense', 'rel': 'é chefiado por', 'arg2': 'o Comandante de o Exército Canadense', 'valid': True}];1;114;verb+obj[coord];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Todas as ordens de implantação e disposição de tropas, incluindo declarações de guerra, se enquadram em a prerrogativa real e são emitidas como Ordens em o Conselho, que devem ser assinadas por o monarca ou por o governador geral.;[{'arg1': 'Todas as ordens de implantação e disposição de tropas', 'rel': 'se enquadram em', 'arg2': 'a prerrogativa real', 'valid': True}];1;115;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O Reitor de o Colégio de Cardeais, além de uma igreja titular, também recebe o bispado titular de Ostia, a principal sede de o subúrbio.;[{'arg1': 'O Reitor de o Colégio de Cardeais', 'rel': 'recebe', 'arg2': 'o bispado titular de Ostia', 'valid': True}, {'arg1': 'O Reitor de o Colégio de Cardeais', 'rel': 'também recebe', 'arg2': 'o bispado titular de Ostia', 'valid': True}];1;116;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Uma vela de cera produz cerca de 13 lúmens, uma lâmpada incandescente de 60 watts produz cerca de 700 lúmens e uma lâmpada fluorescente compacta de 15 watts produz cerca de 800 lúmens, mas a produção real varia conforme o projeto específico.;[{'arg1': 'Uma vela de cera', 'rel': 'produz', 'arg2': 'cerca de 13 lúmens', 'valid': True}, {'arg1': 'uma lâmpada incandescente de 60 watts', 'rel': 'produz', 'arg2': 'cerca de 700 lúmens', 'valid': True}, {'arg1': 'uma lâmpada fluorescente compacta de 15 watts', 'rel': 'produz', 'arg2': 'cerca de 800 lúmens', 'valid': True}, {'arg1': 'a produção real', 'rel': 'varia conforme', 'arg2': 'o projeto específico', 'valid': True}];1;117;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O Chefe de Justiça preside o Senado durante o julgamento de impeachment de um presidente.;[{'arg1': 'O Chefe de Justiça', 'rel': 'preside', 'arg2': 'o Senado', 'valid': True}];1;118;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Um exemplo de a segunda visão em nível estadual é encontrado em a visão de o Supremo Tribunal de a Flórida, que apenas o Supremo Tribunal de a Flórida pode licenciar e regular advogados que comparecem perante os tribunais de a Flórida, e somente o Supremo Tribunal de a Flórida pode definir regras para procedimentos em os tribunais de a Flórida.;[{'arg1': 'o Supremo Tribunal de a Flórida', 'rel': 'pode', 'arg2': 'licenciar e regular advogados', 'valid': True}, {'arg1': 'o Supremo Tribunal de a Flórida', 'rel': 'pode licenciar e regular', 'arg2': 'advogados', 'valid': True}, {'arg1': 'apenas o Supremo Tribunal de a Flórida', 'rel': 'pode licenciar e regular', 'arg2': 'advogados', 'valid': True}, {'arg1': 'o Supremo Tribunal de a Flórida', 'rel': 'pode', 'arg2': 'definir regras para procedimentos em os tribunais de a Flórida', 'valid': True}, {'arg1': 'o Supremo Tribunal de a Flórida', 'rel': 'pode definir', 'arg2': 'regras para procedimentos em os tribunais de a Flórida', 'valid': True}, {'arg1': 'o Supremo Tribunal de a Flórida', 'rel': 'pode definir regras para', 'arg2': 'procedimentos em os tribunais de a Flórida', 'valid': True}, {'arg1': 'somente o Supremo Tribunal de a Flórida', 'rel': 'pode definir regras para', 'arg2': 'procedimentos em os tribunais de a Flórida', 'valid': True}, {'arg1': 'Um exemplo de a segunda visão em nível estadual', 'rel': 'é', 'arg2': 'encontrado em a visão de o Supremo Tribunal de a Flórida', 'valid': True}, {'arg1': 'Um exemplo de a segunda visão em nível estadual', 'rel': 'é encontrado em', 'arg2': 'a visão de o Supremo Tribunal de a Flórida', 'valid': True}];1;119;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": true, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;True;False;False;False
Para satisfazer o ethos contemporâneo, um edifício deve ser construído de uma maneira ambientalmente amigável em termos de produção de seus materiais, seu impacto em o ambiente natural e construído de a área circundante e as demandas que ele faz sobre fontes de energia não sustentáveis para aquecimento, refrigeração, gerenciamento de água e resíduos e iluminação.;[{'arg1': 'um edifício', 'rel': 'deve ser construído de', 'arg2': 'maneira ambientalmente amigável', 'valid': True}];1;120;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": true, ""gold_rule_S1_modal"": true, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;True;True;False;False;False
Uma estrutura grande não pode mais ser o design de uma pessoa, mas deve ser o trabalho de muitos.;[{'arg1': 'Uma estrutura grande', 'rel': 'não pode', 'arg2': 'mais ser o design de uma pessoa', 'valid': True}, {'arg1': 'Uma estrutura grande', 'rel': 'não pode mais ser', 'arg2': 'o design de uma pessoa', 'valid': True}];1;121;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": true, ""gold_rule_S1_modal"": true, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;True;True;False;False;False
Devido a um excedente em a produção, a economia começou a se expandir, resultando em urbanização, criando áreas urbanas que cresceram e evoluíram muito rapidamente em alguns casos, como o de Çatal Höyük em a Anatólia e o Mohenjo Daro de a civilização de o vale de o Indo em o Paquistão atual.;[{'arg1': 'a economia', 'rel': 'começou a', 'arg2': 'se expandir', 'valid': True}];1;122;verb+obj[coord];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Como uma divisão dentro de a BBC, a Televisão era conhecida como BBC Vision por alguns anos em o início de o século 21, até que seu nome voltou a a Televisão em 2013.;[{'arg1': 'a Televisão', 'rel': 'era', 'arg2': 'conhecida como BBC Vision', 'valid': True}, {'arg1': 'a Televisão', 'rel': 'era conhecida como', 'arg2': 'BBC Vision', 'valid': True}];1;123;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O professor de direito de a Universidade Columbia, Michael Dorf, observou que o possível processo de Schwarzenegger poderia finalmente lhe conceder o direito de concorrer a o cargo, observando A lei é muito clara, mas não é 100 % claro que os tribunais aplicariam essa lei em vez de deixá-la em liberdade.;[{'arg1': 'o possível processo de Schwarzenegger', 'rel': 'poderia', 'arg2': 'finalmente lhe conceder o direito de concorrer a o cargo', 'valid': True}, {'arg1': 'o possível processo de Schwarzenegger', 'rel': 'poderia finalmente lhe conceder', 'arg2': 'o direito de concorrer a o cargo', 'valid': True}];1;124;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": true, ""gold_rule_S1_modal"": true, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;True;True;False;False;False
Schwarzenegger conheceu Maria Shriver em o torneio de tênis Robert F. Kennedy, em agosto de 1977, e teve um relacionamento com as duas mulheres até agosto de 1978, quando Moray (que conhecia seu relacionamento com Shriver) emitiu um ultimato.;[{'arg1': 'Schwarzenegger', 'rel': 'conheceu Maria Shriver em', 'arg2': 'o torneio de tênis Robert F. Kennedy', 'valid': True}, {'arg1': 'Schwarzenegger', 'rel': 'conheceu', 'arg2': 'Maria Shriver', 'valid': True}, {'arg1': 'Schwarzenegger', 'rel': 'conheceu', 'arg2': 'Maria Shriver em o torneio de tênis Robert F. Kennedy', 'valid': True}, {'arg1': 'Moray', 'rel': 'emitiu', 'arg2': 'um ultimato', 'valid': True}];1;125;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em 1620, os Padres Peregrinos partiram de Plymouth para o Novo Mundo e estabeleceram a Colônia de Plymouth - o segundo assentamento inglês em o que é hoje os Estados Unidos de a América.;[{'arg1': 'os Padres Peregrinos', 'rel': 'partiram de', 'arg2': 'Plymouth para o Novo Mundo', 'valid': True}, {'arg1': 'os Padres Peregrinos', 'rel': 'partiram de Plymouth para', 'arg2': 'o Novo Mundo', 'valid': True}];1;126;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
No entanto, a FlyPlymouth planeja reabrir o aeroporto de a cidade até 2018, que fornecerá serviços diários para vários destinos, incluindo Londres.;[{'arg1': 'a FlyPlymouth', 'rel': 'planeja', 'arg2': 'reabrir o aeroporto de a cidade até 2018', 'valid': True}];1;127;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Como os americanos tinham uma força aérea muito maior que a União Soviética e os Estados Unidos mantinham bases aéreas avançadas perto de o território soviético, em 1947 Stalin ordenou o desenvolvimento de mísseis balísticos intercontinentais (ICBMs) para combater a ameaça americana percebida.;[{'arg1': 'os Estados Unidos', 'rel': 'mantinham', 'arg2': 'bases aéreas avançadas perto de o território soviético', 'valid': True}];1;128;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Uma torneira de cervejaria é a saída mais próxima para as cervejas de uma cervejaria.;[{'arg1': 'Uma torneira de cervejaria', 'rel': 'é', 'arg2': 'a saída mais próxima para as cervejas de uma cervejaria', 'valid': True}];1;129;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A CAMRA mantém um Inventário Nacional de notabilidade histórica e de bares arquitetônicos e decorativos.;[{'arg1': 'A CAMRA', 'rel': 'mantém', 'arg2': 'um Inventário Nacional de notabilidade histórica', 'valid': True}, {'arg1': 'A CAMRA', 'rel': 'mantém', 'arg2': 'um Inventário Nacional de notabilidade histórica e de bares arquitetônicos e decorativos', 'valid': True}];1;130;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O pub mais alto de o Reino Unido é o Tan Hill Inn, Yorkshire, a 528 m acima de o nível de o mar.;[{'arg1': 'O pub mais alto de o Reino Unido', 'rel': 'é', 'arg2': 'o Tan Hill Inn', 'valid': True}];1;131;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
